dt,total_value,cash
2026-03-24T15:00:00+08:00,115217.27,115217.27
2026-03-24T15:00:00+08:00,115217.27,115217.27
2026-03-25T15:00:00+08:00,115217.27,115217.27
2026-03-25T15:00:00+08:00,115217.27,115217.27
2026-03-26T15:00:00+08:00,115217.27,115217.27
2026-03-26T15:00:00+08:00,115217.27,115217.27
2026-03-27T15:00:00+08:00,115217.27,115217.27
2026-03-27T15:00:00+08:00,115217.27,115217.27
2026-03-30T15:00:00+08:00,115217.27,115217.27
2026-03-30T15:00:00+08:00,115217.27,115217.27
2026-03-31T15:00:00+08:00,115217.27,115217.27
2026-03-31T15:00:00+08:00,115217.27,115217.27
2026-04-01T15:00:00+08:00,115217.27,115217.27
2026-04-01T15:00:00+08:00,115217.27,115217.27
2026-04-02T15:00:00+08:00,115217.27,115217.27
2026-04-02T15:00:00+08:00,115217.27,115217.27
2026-04-03T15:00:00+08:00,115217.27,115217.27
2026-04-03T15:00:00+08:00,115217.27,115217.27
2026-04-07T15:00:00+08:00,115217.27,115217.27
2026-04-07T15:00:00+08:00,115217.27,115217.27
2026-04-08T15:00:00+08:00,115217.27,115217.27
2026-04-08T15:00:00+08:00,115217.27,115217.27
2026-04-09T15:00:00+08:00,115217.27,115217.27
2026-04-09T15:00:00+08:00,115217.27,115217.27
2026-04-10T15:00:00+08:00,115217.27,115217.27
2026-04-10T15:00:00+08:00,115217.27,115217.27
2026-04-13T15:00:00+08:00,115217.27,115217.27
2026-04-13T15:00:00+08:00,115217.27,115217.27
2026-04-14T15:00:00+08:00,115217.27,115217.27
2026-04-14T15:00:00+08:00,115217.27,115217.27
2026-04-15T15:00:00+08:00,114453.2,22920.2
2026-04-15T15:00:00+08:00,114453.2,22920.2
2026-04-16T15:00:00+08:00,115467.2,22920.2
2026-04-16T15:00:00+08:00,115467.2,22920.2
2026-04-17T15:00:00+08:00,115330.7,22920.2
2026-04-17T15:00:00+08:00,115330.7,22920.2
2026-04-20T15:00:00+08:00,115837.7,22920.2
2026-04-20T15:00:00+08:00,115837.7,22920.2
2026-04-21T15:00:00+08:00,115794.98,115794.98
2026-04-21T15:00:00+08:00,115794.98,115794.98
2026-04-22T15:00:00+08:00,115794.98,115794.98
2026-04-22T15:00:00+08:00,117647.21,25487.71
2026-04-23T15:00:00+08:00,117647.21,25487.71
2026-04-23T15:00:00+08:00,116775.21,25487.71
2026-04-24T15:00:00+08:00,116775.21,25487.71
2026-04-24T15:00:00+08:00,116208.41,25487.71
2026-04-27T15:00:00+08:00,116208.41,25487.71
2026-04-27T15:00:00+08:00,116698.91,25487.71
2026-04-28T15:00:00+08:00,116698.91,25487.71
2026-04-28T15:00:00+08:00,115663.41,25487.71
2026-04-29T15:00:00+08:00,115663.41,25487.71
2026-04-29T15:00:00+08:00,117287.51,25487.71
2026-04-30T15:00:00+08:00,117287.51,25487.71
2026-04-30T15:00:00+08:00,117374.71,25487.71
2026-05-06T15:00:00+08:00,117374.71,25487.71
2026-05-06T15:00:00+08:00,119859.91,25487.71
2026-05-07T15:00:00+08:00,119859.91,25487.71
2026-05-07T15:00:00+08:00,121091.61,25487.71
2026-05-08T15:00:00+08:00,121091.61,25487.71
2026-05-08T15:00:00+08:00,121069.81,25487.71
2026-05-11T15:00:00+08:00,121069.81,25487.71
2026-05-11T15:00:00+08:00,122628.51,25487.71
2026-05-12T15:00:00+08:00,122628.51,25487.71
2026-05-12T15:00:00+08:00,122083.51,25487.71
2026-05-13T15:00:00+08:00,122083.51,25487.71
2026-05-13T15:00:00+08:00,123685.81,25487.71
2026-05-14T15:00:00+08:00,123685.81,25487.71
2026-05-14T15:00:00+08:00,121102.51,25487.71
2026-05-15T15:00:00+08:00,121102.51,25487.71
2026-05-15T15:00:00+08:00,119358.51,25487.71
2026-05-18T15:00:00+08:00,119358.51,25487.71
2026-05-18T15:00:00+08:00,119565.61,25487.71
2026-05-19T15:00:00+08:00,119565.61,25487.71
2026-05-19T15:00:00+08:00,120350.41,25487.71
2026-05-20T15:00:00+08:00,120350.41,25487.71
2026-05-20T15:00:00+08:00,120840.91,25487.71
2026-05-21T15:00:00+08:00,120840.91,25487.71
2026-05-21T15:00:00+08:00,118170.41,25487.71
2026-05-22T15:00:00+08:00,118170.41,25487.71
2026-05-22T15:00:00+08:00,119859.91,25487.71
2026-05-25T15:00:00+08:00,119859.91,25487.71
2026-05-25T15:00:00+08:00,121255.11,25487.71
2026-05-26T15:00:00+08:00,121255.11,25487.71
2026-05-26T15:00:00+08:00,120884.51,25487.71
2026-05-27T15:00:00+08:00,120884.51,25487.71
2026-05-27T15:00:00+08:00,119380.31,25487.71
2026-05-28T15:00:00+08:00,119380.31,25487.71
2026-05-28T15:00:00+08:00,119761.81,25487.71
2026-05-29T15:00:00+08:00,119761.81,25487.71
2026-05-29T15:00:00+08:00,119858.11,119858.11
2026-06-01T15:00:00+08:00,119858.11,119858.11
2026-06-01T15:00:00+08:00,119858.11,119858.11
2026-06-02T15:00:00+08:00,119858.11,119858.11
2026-06-02T15:00:00+08:00,119858.11,119858.11
2026-06-03T15:00:00+08:00,120357.96,24036.96
2026-06-03T15:00:00+08:00,120357.96,24036.96
2026-06-04T15:00:00+08:00,119601.36,24036.96
2026-06-04T15:00:00+08:00,119601.36,24036.96
2026-06-05T15:00:00+08:00,117991.16,24036.96
2026-06-05T15:00:00+08:00,117991.16,24036.96
2026-06-08T15:00:00+08:00,115973.56,24036.96
2026-06-08T15:00:00+08:00,115973.56,24036.96
2026-06-09T15:00:00+08:00,116435.45,116435.45
2026-06-09T15:00:00+08:00,116435.45,116435.45
2026-06-10T15:00:00+08:00,116296.54,23965.34
2026-06-10T15:00:00+08:00,116296.54,23965.34
2026-06-11T15:00:00+08:00,115659.64,23965.34
2026-06-11T15:00:00+08:00,115659.64,23965.34
2026-06-12T15:00:00+08:00,116952.74,23965.34
2026-06-12T15:00:00+08:00,116952.74,23965.34
2026-06-15T15:00:00+08:00,118902.04,23965.34
2026-06-15T15:00:00+08:00,118902.04,23965.34
2026-06-16T15:00:00+08:00,118728.34,23965.34
2026-06-16T15:00:00+08:00,118728.34,23965.34
2026-06-17T15:00:00+08:00,119654.74,23965.34
2026-06-17T15:00:00+08:00,119654.74,23965.34
2026-06-18T15:00:00+08:00,120156.54,23965.34
2026-06-18T15:00:00+08:00,120156.54,23965.34
2026-06-22T15:00:00+08:00,122221.64,23965.34
