symbol,ex_date,factor
510300.SH,2024-02-02,0.9338143036386448
510300.SH,2024-02-05,0.9342269326683292
510300.SH,2024-02-06,0.9362730292962852
510300.SH,2024-02-07,0.9368263473053892
510300.SH,2024-02-08,0.937239738251041
510300.SH,2024-02-19,0.9377397462378284
510300.SH,2024-02-20,0.9379594236989122
510300.SH,2024-02-21,0.9388228472020876
510300.SH,2024-02-22,0.9392805755395682
510300.SH,2024-02-23,0.9393329499712476
510300.SH,2024-02-26,0.9387162358408364
510300.SH,2024-02-27,0.9394374282433984
510300.SH,2024-02-28,0.9388051044083529
510300.SH,2024-02-29,0.93976591493006
510300.SH,2024-03-01,0.9402266288951842
510300.SH,2024-03-04,0.940175786787638
510300.SH,2024-03-05,0.94066366704162
510300.SH,2024-03-06,0.94042913608131
510300.SH,2024-03-07,0.9401078626170876
510300.SH,2024-03-08,0.9402773846589302
510300.SH,2024-03-11,0.9410779111979894
510300.SH,2024-03-12,0.941160066926938
510300.SH,2024-03-13,0.9408134642356242
510300.SH,2024-03-14,0.9405968468468467
510300.SH,2024-03-15,0.9407469811850604
510300.SH,2024-03-18,0.9412583518930956
510300.SH,2024-03-19,0.9408797982628188
510300.SH,2024-03-20,0.940929451287794
510300.SH,2024-03-21,0.9408963585434174
510300.SH,2024-03-22,0.9403786380333428
510300.SH,2024-03-25,0.9400568181818182
510300.SH,2024-03-26,0.940243557065987
510300.SH,2024-03-27,0.9395934726596048
510300.SH,2024-03-28,0.93988603988604
510300.SH,2024-03-29,0.9401588201928532
510300.SH,2024-04-01,0.9411272321428572
510300.SH,2024-04-02,0.940929451287794
510300.SH,2024-04-03,0.9406970207982012
510300.SH,2024-04-08,0.940209691130632
510300.SH,2024-04-09,0.9401078626170876
510300.SH,2024-04-10,0.939662567915356
510300.SH,2024-04-11,0.9396107613050944
510300.SH,2024-04-12,0.9391229082515868
510300.SH,2024-04-15,0.9403786380333428
510300.SH,2024-04-16,0.9398346164813228
510300.SH,2024-04-17,0.9406135660005628
510300.SH,2024-04-18,0.940713683618994
510300.SH,2024-04-19,0.940243557065987
510300.SH,2024-04-22,0.9401248581157776
510300.SH,2024-04-23,0.9396970563018004
510300.SH,2024-04-24,0.9399373754625676
510300.SH,2024-04-25,0.9401078626170876
510300.SH,2024-04-26,0.9409459837671424
510300.SH,2024-04-29,0.9416482300884956
510300.SH,2024-04-30,0.9413563090605892
510300.SH,2024-05-06,0.9421600877192982
510300.SH,2024-05-07,0.942191780821918
510300.SH,2024-05-08,0.9417288041977356
510300.SH,2024-05-09,0.9422866520787744
510300.SH,2024-05-10,0.9423182066703116
510300.SH,2024-05-13,0.9422708618331054
510300.SH,2024-05-14,0.9421759386133188
510300.SH,2024-05-15,0.9417609715705216
510300.SH,2024-05-16,0.9419532324621732
510300.SH,2024-05-17,0.942600652883569
510300.SH,2024-05-20,0.9427252985884907
510300.SH,2024-05-21,0.9425381263616556
510300.SH,2024-05-22,0.9426630434782608
510300.SH,2024-05-23,0.9420807027175404
510300.SH,2024-05-24,0.9414214325374792
510300.SH,2024-05-27,0.9419052863436124
510300.SH,2024-05-28,0.9415350512607372
510300.SH,2024-05-29,0.9415512465373962
510300.SH,2024-05-30,0.9413236929922136
510300.SH,2024-05-31,0.9410943606923506
510300.SH,2024-06-03,0.9411764705882352
510300.SH,2024-06-04,0.9415836101882612
510300.SH,2024-06-05,0.9413726035009724
510300.SH,2024-06-06,0.9413726035009724
510300.SH,2024-06-07,0.9409955257270692
510300.SH,2024-06-11,0.9405801182765418
510300.SH,2024-06-12,0.9405131096701436
510300.SH,2024-06-13,0.9402942840973402
510300.SH,2024-06-14,0.9406302757456388
510300.SH,2024-06-17,0.9404627539503386
510300.SH,2024-06-18,0.940646976090014
510300.SH,2024-06-19,0.9404795486600848
510300.SH,2024-06-20,0.940090857467348
510300.SH,2024-06-21,0.9399886234357224
510300.SH,2024-06-24,0.9396970563018004
510300.SH,2024-06-25,0.9393329499712476
510300.SH,2024-06-26,0.9396970563018004
510300.SH,2024-06-27,0.939367816091954
510300.SH,2024-06-28,0.9394895325494692
510300.SH,2024-07-01,0.9397315052842046
510300.SH,2024-07-02,0.9396453089244852
510300.SH,2024-07-03,0.9395415472779368
510300.SH,2024-07-04,0.9392805755395682
510300.SH,2024-07-05,0.938982070561018
510300.SH,2024-07-08,0.9385556202679092
510300.SH,2024-07-09,0.9392106021319504
510300.SH,2024-07-10,0.9390701703725092
510300.SH,2024-07-11,0.9398689085209462
510300.SH,2024-07-12,0.9400397840295538
510300.SH,2024-07-15,0.9401588201928532
510300.SH,2024-07-16,0.9405801182765418
510300.SH,2024-07-17,0.94066366704162
510300.SH,2024-07-18,0.9410120212468548
510300.SH,2024-07-19,0.9413888888888888
510300.SH,2024-07-22,0.940912909549146
510300.SH,2024-07-23,0.9397315052842046
510300.SH,2024-07-24,0.9393503880425408
510300.SH,2024-07-25,0.9389997108991038
510300.SH,2024-07-26,0.9392630972941852
510300.SH,2024-07-29,0.9389114070642732
510300.SH,2024-07-30,0.938501894491402
510300.SH,2024-07-31,0.9398517673888256
510300.SH,2024-08-01,0.939420040195234
510300.SH,2024-08-02,0.9387873513199884
510300.SH,2024-08-05,0.938086854460094
510300.SH,2024-08-06,0.938086854460094
510300.SH,2024-08-07,0.9379594236989122
510300.SH,2024-08-08,0.9380323054331864
510300.SH,2024-08-09,0.9378131447096963
510300.SH,2024-08-12,0.9377397462378284
510300.SH,2024-08-13,0.9378314672952268
510300.SH,2024-08-14,0.9373887240356082
510300.SH,2024-08-15,0.938086854460094
510300.SH,2024-08-16,0.9381231671554252
510300.SH,2024-08-19,0.9382860485522084
510300.SH,2024-08-20,0.9379958859829562
510300.SH,2024-08-21,0.9377213695395514
510300.SH,2024-08-22,0.9375554897898788
510300.SH,2024-08-23,0.9378131447096963
510300.SH,2024-08-26,0.9378314672952268
510300.SH,2024-08-27,0.9375185075510808
510300.SH,2024-08-28,0.9371462615430444
510300.SH,2024-08-29,0.9369584702718852
510300.SH,2024-08-30,0.9377948113207548
510300.SH,2024-09-02,0.9366746698679472
510300.SH,2024-09-03,0.9369019138755982
510300.SH,2024-09-04,0.9365031597953656
510300.SH,2024-09-05,0.9366366366366368
510300.SH,2024-09-06,0.9360993337371292
510300.SH,2024-09-09,0.9352959214964732
510300.SH,2024-09-10,0.9352959214964732
510300.SH,2024-09-11,0.9351567301782422
510300.SH,2024-09-12,0.9349367869256862
510300.SH,2024-09-13,0.9346344485749688
510300.SH,2024-09-18,0.9348363187152564
510300.SH,2024-09-19,0.935375191424196
510300.SH,2024-09-20,0.9355528405620036
510300.SH,2024-09-23,0.9357295156868718
510300.SH,2024-09-24,0.9384301138021592
510300.SH,2024-09-25,0.9392630972941852
510300.SH,2024-09-26,0.9420329670329668
510300.SH,2024-09-27,0.9454639441716204
510300.SH,2024-09-30,0.950153555398063
510300.SH,2024-10-08,0.9521758839528558
510300.SH,2024-10-09,0.9475385380407756
510300.SH,2024-10-10,0.9483602545276554
510300.SH,2024-10-11,0.9469449333668596
510300.SH,2024-10-14,0.9477722772277228
510300.SH,2024-10-15,0.946324090562198
510300.SH,2024-10-16,0.9459805427547362
510300.SH,2024-10-17,0.9453792389334714
